"N","P","G","Iteration","Method","MAE","RMSE","MAPE"
1000,0.15,50,5,"LI",0.0962494750869599,0.212207182727811,46.1414520171497
1000,0.15,50,5,"KAF",0.493404135488159,0.511992174356407,99.5338516501646
1000,0.15,50,5,"RMEA",0.00711954482615921,0.13693218574994,28.7809345067631
1000,0.15,50,5,"NNI",0.0823778959966562,0.194762482260445,42.0473013114839
1000,0.15,50,6,"NN",0.0510080010985122,0.171747866633864,30.8206752047
1000,0.15,50,6,"EWMA",0.0355243800590836,0.149199219786825,27.3092262013711
1000,0.15,50,6,"LI",0.0691172565911107,0.152143697788301,26.6182815967591
1000,0.15,50,6,"KAF",0.493201558143387,0.513215548169303,103.590585927025
1000,0.15,50,6,"RMEA",0.00217606366926794,0.130291620063314,26.2955623609653
1000,0.15,50,6,"NNI",0.0232278955711991,0.126995718535428,24.060716365066
1000,0.15,50,7,"NN",0.0252617893671141,0.167191914298834,33.0939743991801
1000,0.15,50,7,"EWMA",0.0120219836172774,0.160973855334407,31.6770127479756
1000,0.15,50,7,"LI",0.00525947565123574,0.16587552714517,32.0429727898983
1000,0.15,50,7,"KAF",0.475799555264055,0.500283328578527,95.0636211822665
1000,0.15,50,7,"RMEA",0.0120333531166897,0.150745542483942,28.5849958209515
1000,0.15,50,7,"NNI",0.0131380078234999,0.151145778553564,29.7870853282086
1000,0.15,50,8,"NN",0.069141170227452,0.181024589026642,43.8524586153311
1000,0.15,50,8,"EWMA",0.00167036413501134,0.139270733520826,39.8045744675607
1000,0.15,50,8,"LI",0.0325420315651628,0.165655414544054,43.3967459182049
1000,0.15,50,8,"KAF",0.384125594279984,0.405293591410716,100.579274908491
1000,0.15,50,8,"RMEA",0.0104928717217287,0.127710420521549,37.970899971636
1000,0.15,50,8,"NNI",0.028085561765459,0.153008275639702,40.863201541471
1000,0.15,50,9,"NN",0.0199516609257822,0.225733010362138,58.8646561497089
1000,0.15,50,9,"EWMA",0.00781837070299485,0.22413232840158,57.5195441550174
1000,0.15,50,9,"LI",0.0262380790648716,0.251151670471455,64.7446845430031
1000,0.15,50,9,"KAF",0.487026181604116,0.516408799565791,100.207078422668
1000,0.15,50,9,"RMEA",0.016232675544159,0.172250268239813,43.8778141984203
1000,0.15,50,9,"NNI",0.07951573485454,0.237684258480031,64.8743240830864
1000,0.15,50,10,"NN",0.040548660119763,0.228489914785155,45.9915250758142
1000,0.15,50,10,"EWMA",0.0284795470185998,0.176064486015569,39.8427050085121
1000,0.15,50,10,"LI",0.0321745980661792,0.206122038114136,45.3744404363626
1000,0.15,50,10,"KAF",0.00626502081846599,0.151338909267986,33.4240875318604
1000,0.15,50,10,"RMEA",0.0113150829274401,0.160734879975802,35.0308047364694
1000,0.15,50,10,"NNI",0.0141093989351284,0.195567400721971,42.7800580062576
1000,0.2,5,1,"NN",0.0415567544805111,0.23834308169143,79.6292216556627
1000,0.2,5,1,"EWMA",0.0170355044367809,0.189187571531142,75.3423472686505
1000,0.2,5,1,"LI",0.0299615645229567,0.197903200728665,70.2973612802406
1000,0.2,5,1,"KAF",0.376125752267842,0.407356699780479,80.0568318420769
1000,0.2,5,1,"RMEA",0.012752051617337,0.167400551795905,73.7896735330454
1000,0.2,5,1,"NNI",0.143424047218633,0.241631523536392,99.0036588342111
1000,0.2,5,2,"NN",0.00970751352308606,0.24546580282971,61.0514748099259
1000,0.2,5,2,"EWMA",0.0171215507686259,0.208758398399254,53.0719103244933
1000,0.2,5,2,"LI",0.00462108758436993,0.210308495762959,52.8317598978339
1000,0.2,5,2,"KAF",0.466427966019112,0.499275258245892,98.3382833198411
1000,0.2,5,2,"RMEA",0.0146612396221025,0.178337948676777,47.9105560143069
1000,0.2,5,2,"NNI",0.0862144926060073,0.216265494793979,59.6014871667039
1000,0.2,5,3,"NN",0.0398403393736588,0.236930491855299,56.2016481117957
1000,0.2,5,3,"EWMA",0.0216589725012112,0.181075084785905,48.9778197685163
1000,0.2,5,3,"LI",0.0300348909178313,0.207376487010013,53.6264966866714
1000,0.2,5,3,"KAF",0.345425496661897,0.38620047228166,77.5345673823153
1000,0.2,5,3,"RMEA",0.0156203983667194,0.158192148178806,49.6557947788322
1000,0.2,5,3,"NNI",0.00795079109034306,0.186571292776015,52.7759624435286
1000,0.2,5,4,"NN",0.000579907184307086,0.227599087166447,44.9443826951984
1000,0.2,5,4,"EWMA",0.00641287575485924,0.193384266359135,40.3511722154032
1000,0.2,5,4,"LI",0.00264429237090233,0.212501078122228,42.809955050868
1000,0.2,5,4,"KAF",0.445363725359572,0.473604650787157,89.9961629253618
1000,0.2,5,4,"RMEA",0.00421131032977021,0.154482484517833,34.9209914958278
1000,0.2,5,4,"NNI",0.0180403296467508,0.194369262405834,37.7925037879442
1000,0.2,5,5,"NN",0.0446961247121354,0.24761101023399,101.995581800627
1000,0.2,5,5,"EWMA",0.0331159540451433,0.216990837919684,93.9939048514643
1000,0.2,5,5,"LI",0.0497039223700983,0.227005136068012,90.3497163968677
1000,0.2,5,5,"KAF",0.510416161412327,0.540385132660998,101.913884185908
1000,0.2,5,5,"RMEA",0.00289139873433908,0.176508624679699,81.7607134481882
1000,0.2,5,5,"NNI",0.0419154781255891,0.196340694260073,82.8142443124299
1000,0.2,5,6,"NN",0.0132551396385022,0.213280180709479,43.6704103860668
1000,0.2,5,6,"EWMA",0.00836036821032613,0.196251671282883,40.0194571335872
1000,0.2,5,6,"LI",0.00949579552547204,0.199342310586113,40.069800492398
1000,0.2,5,6,"KAF",0.771643799060104,0.803028677720638,166.302834900168
1000,0.2,5,6,"RMEA",0.00321660034292608,0.167123085796335,37.3200178029303
1000,0.2,5,6,"NNI",0.00572890492912375,0.184050192332415,37.0018703798136
1000,0.2,5,7,"NN",0.0213815487843126,0.2250743304789,40.9790554214119
1000,0.2,5,7,"EWMA",0.00305300399779179,0.188103961574695,34.4411039226074
1000,0.2,5,7,"LI",0.000245254472258466,0.200716147830664,36.2801596042944
1000,0.2,5,7,"KAF",0.515326926088087,0.536670562262177,96.3076412310057
1000,0.2,5,7,"RMEA",0.0228602147282065,0.150566563302733,29.4194121968549
1000,0.2,5,7,"NNI",0.045534993828135,0.188189393562889,32.0011331842432
1000,0.2,5,8,"NN",0.0334164352430863,0.216392977225805,48.2957234262637
1000,0.2,5,8,"EWMA",0.0180092274129989,0.184459792650906,42.9457165009358
1000,0.2,5,8,"LI",0.0264435100000281,0.18903620531548,44.4015638149246
1000,0.2,5,8,"KAF",0.432197410860304,0.457402102094136,93.1773062249536
1000,0.2,5,8,"RMEA",0.00711200650734988,0.152444431555571,34.7168380729157
1000,0.2,5,8,"NNI",0.0207562209060076,0.177449628190549,41.3645275063174
1000,0.2,5,9,"NN",0.0235191641664218,0.245377465467188,44.8827032470214
1000,0.2,5,9,"EWMA",0.0182465179364126,0.186712562362388,35.0958567463357
1000,0.2,5,9,"LI",0.0199436744406931,0.205714111460095,38.1559406864297
1000,0.2,5,9,"KAF",0.632328005916116,0.663037708478762,125.371754089005
1000,0.2,5,9,"RMEA",0.0138729252804643,0.157014597341642,29.5474119888521
1000,0.2,5,9,"NNI",0.0241136802866625,0.190013640148687,34.910358012219
1000,0.2,5,10,"NN",0.010241296381172,0.229983878147876,43.5462875847336
1000,0.2,5,10,"EWMA",0.0133117982250003,0.197704771534511,39.2148420655201
1000,0.2,5,10,"LI",0.0187671205889537,0.2121905460612,40.4984951596532
1000,0.2,5,10,"KAF",0.00156421860667094,0.154543482956622,33.2057147306315
1000,0.2,5,10,"RMEA",0.00561831276058129,0.162425644973808,35.9749008918049
1000,0.2,5,10,"NNI",0.0335262371327291,0.200282064734205,37.2891506124311
1000,0.2,10,1,"NN",0.0437737946944881,0.203406921406664,44.5313196632903
1000,0.2,10,1,"EWMA",0.0165687199609107,0.176239591358967,41.9941319824542
1000,0.2,10,1,"LI",0.0325686240738322,0.201658061147204,45.8860153013075
1000,0.2,10,1,"KAF",0.403231197745397,0.438534432104245,85.9212049882601
1000,0.2,10,1,"RMEA",0.00329146493341551,0.161784717892695,41.8509626763423
1000,0.2,10,1,"NNI",0.0231416620491603,0.185803391468315,42.8801177611816
1000,0.2,10,2,"NN",0.0353547800337145,0.219076293234796,52.8211696767736
1000,0.2,10,2,"EWMA",0.0169533964127531,0.19820925491749,44.618166256662
1000,0.2,10,2,"LI",0.0189296972227672,0.222926314701045,52.4074583054505
1000,0.2,10,2,"KAF",0.414512596270451,0.448744549949786,79.7522575141446
1000,0.2,10,2,"RMEA",0.00403121810350038,0.153501334657844,36.3773231413865
1000,0.2,10,2,"NNI",0.0199285608198357,0.208236872737432,46.148011074389
1000,0.2,10,3,"NN",0.000693477437341107,0.223375743608745,53.7873318089173
1000,0.2,10,3,"EWMA",0.0120453880786963,0.18444891767751,47.4869672083279
1000,0.2,10,3,"LI",0.00545871372689799,0.187399893342764,47.3941474866567
1000,0.2,10,3,"KAF",0.290900246554411,0.328719069621469,64.1779292233726
1000,0.2,10,3,"RMEA",0.00842735209424136,0.15342050368074,41.2634878535664
1000,0.2,10,3,"NNI",0.0196273887730774,0.176298049042045,46.0224699714161
1000,0.2,10,4,"NN",0.103046077295671,0.254939427599734,44.5625500561675
1000,0.2,10,4,"EWMA",0.0484415069854717,0.195682428867149,36.8491891566204
1000,0.2,10,4,"LI",0.0522124541147889,0.208950228945444,39.7592395563888
1000,0.2,10,4,"KAF",0.521255046984933,0.543676637827884,100
1000,0.2,10,4,"RMEA",0.0110289212067351,0.154916427842732,32.3278256595702
1000,0.2,10,4,"NNI",0.057484118665389,0.197186054295221,37.3670028486734
1000,0.2,10,5,"NN",0.00103602995017947,0.192136341381956,33.855746970202
1000,0.2,10,5,"EWMA",0.0130253283765922,0.155907884832664,28.219713221906
1000,0.2,10,5,"LI",0.00178612681931464,0.171779496950457,30.8541960570442
1000,0.2,10,5,"KAF",0.5481415928127,0.56621806915017,102.198691235022
1000,0.2,10,5,"RMEA",0.000149945427678768,0.131304273596719,24.2101135656321
1000,0.2,10,5,"NNI",0.00670387878082734,0.160315356263259,28.7145314277628
1000,0.2,10,6,"NN",0.0257022472183351,0.199012279455418,51.9018548965374
1000,0.2,10,6,"EWMA",0.0378580930060789,0.18401296921973,47.1832896116259
1000,0.2,10,6,"LI",0.0449925204612971,0.201166743991217,52.3689970166065
1000,0.2,10,6,"KAF",0.487870352722093,0.515482481695379,104.56261978546
1000,0.2,10,6,"RMEA",0.0109948697881165,0.165558215371049,45.110095381367
1000,0.2,10,6,"NNI",0.0245728059736042,0.177887016702556,45.9877846261514
1000,0.2,10,7,"NN",0.0101560078201396,0.278387710051614,61.0191826996165
1000,0.2,10,7,"EWMA",0.0290864597271006,0.216971521136236,50.6675686158148
1000,0.2,10,7,"LI",0.0409255008662814,0.241563827435057,55.9224602404186
1000,0.2,10,7,"KAF",0.534675678684534,0.564008435905397,114.693590891026
1000,0.2,10,7,"RMEA",0.0267361043392124,0.167439307485873,42.5749787263007
1000,0.2,10,7,"NNI",0.0259665858244158,0.212081092362714,48.7758508209881
1000,0.2,10,8,"NN",0.00278105109891837,0.182293090589046,54.3572063483342
1000,0.2,10,8,"EWMA",0.00655506595982531,0.191400783787661,64.1620846068027
1000,0.2,10,8,"LI",0.00520404886068094,0.20086848530682,66.8135091661962
1000,0.2,10,8,"KAF",0.471420571497931,0.500456907780473,121.690352530228
1000,0.2,10,8,"RMEA",0.000707788123321253,0.161875545410332,55.7097448440952
1000,0.2,10,8,"NNI",0.0507627997352283,0.190939401513874,68.5586467724093
1000,0.2,10,9,"NN",0.0423463961890291,0.230758563642018,44.2007686730582
1000,0.2,10,9,"EWMA",0.00567181300234046,0.193037123677463,37.6619193352379
1000,0.2,10,9,"LI",0.00936479181685634,0.204268369724856,39.7780217484496
1000,0.2,10,9,"KAF",0.525465102516385,0.550079425696571,100
1000,0.2,10,9,"RMEA",0.0180626459428356,0.163707238051867,34.161938222382
1000,0.2,10,9,"NNI",0.0182047469469625,0.203220779488076,37.7399865198324
1000,0.2,10,10,"NN",0.0565199621843371,0.171100062944988,32.9573711768678
1000,0.2,10,10,"EWMA",0.0264285105739333,0.155510587585684,30.680480057666
1000,0.2,10,10,"LI",0.0333640101445562,0.155911369858018,30.4784291845976
1000,0.2,10,10,"KAF",0.526231103793339,0.557440196575538,121.985563320768
1000,0.2,10,10,"RMEA",0.00344521824079792,0.126139420995364,26.6337239666907
1000,0.2,10,10,"NNI",0.0120438409841185,0.141371353125574,30.2865049155188
1000,0.2,25,1,"NN",0.0884770307308202,0.219713691554465,44.5927473452301
1000,0.2,25,1,"EWMA",0.0604484804727397,0.193201514776633,40.8249780516221
1000,0.2,25,1,"LI",0.0935756663846213,0.198944677411424,38.5421028640543
1000,0.2,25,1,"KAF",0.466771543233675,0.494030994748705,99.1979627962675
1000,0.2,25,1,"RMEA",0.00525616053095017,0.161424391257182,39.4560888030733
1000,0.2,25,1,"NNI",0.0918455822535466,0.187025035717131,35.9875936259887
1000,0.2,25,2,"NN",0.0161109375791081,0.210470093948727,44.9329695320934
1000,0.2,25,2,"EWMA",0.00165190660631651,0.199018917605375,45.066844553287
1000,0.2,25,2,"LI",0.00945104326779193,0.206579369334166,45.1398385693277
1000,0.2,25,2,"KAF",0.633819247079093,0.670032431711207,125.920196459226
1000,0.2,25,2,"RMEA",0.00987928979168738,0.177529285009879,41.3968519826076
1000,0.2,25,2,"NNI",0.0127783237464351,0.186962474947482,40.9404282559298
1000,0.2,25,3,"NN",0.0655878688410268,0.20641334400151,39.670624158643
1000,0.2,25,3,"EWMA",0.0462455037110433,0.194723368014925,37.7973734879643
1000,0.2,25,3,"LI",0.0354468875982985,0.193586082224349,37.460352311334
1000,0.2,25,3,"KAF",0.518333904287386,0.54452289062859,101.367858543862
1000,0.2,25,3,"RMEA",0.0143937293050998,0.163371154348502,35.5265525697926
1000,0.2,25,3,"NNI",0.0548591631868623,0.179563650708806,32.7074722428393
1000,0.2,25,4,"NN",0.05495702000575,0.223287532276895,37.8561597284798
1000,0.2,25,4,"EWMA",0.0202641009140156,0.189985193147684,34.0541603842854
1000,0.2,25,4,"LI",0.00892269952966501,0.198733357508592,36.2885747032779
1000,0.2,25,4,"KAF",0.522078267134544,0.544816304389294,100
1000,0.2,25,4,"RMEA",0.00717750605862345,0.155918584868584,29.1058293793582
1000,0.2,25,4,"NNI",0.0187280344290696,0.185384958266615,33.167477366224
1000,0.2,25,5,"NN",0.00973448952147748,0.213253627483478,39.1171222538527
1000,0.2,25,5,"EWMA",0.00579047969818668,0.193997550471135,37.4700513089438
1000,0.2,25,5,"LI",0.0207857269693294,0.202037819584803,37.9393693109236
1000,0.2,25,5,"KAF",0.501897086533718,0.524050598936545,101.466543568411
1000,0.2,25,5,"RMEA",0.00151152084834661,0.147982809249133,29.6669759401823
1000,0.2,25,5,"NNI",0.0443584515163305,0.186635155050392,36.6687307487969
1000,0.2,25,6,"NN",0.0266269081808038,0.230895780952572,49.0675685688781
1000,0.2,25,6,"EWMA",0.0196432551694648,0.187342997944555,41.9988747406471
1000,0.2,25,6,"LI",0.0475477859905506,0.198754256021747,41.8280671184345
1000,0.2,25,6,"KAF",0.459874062354928,0.487088667092998,99.1688482257993
1000,0.2,25,6,"RMEA",0.00433106678401503,0.160197893889226,38.0984822924531
1000,0.2,25,6,"NNI",0.0246836627857682,0.178472182882848,42.6953899314255
1000,0.2,25,7,"NN",0.0163632289993799,0.209386928546014,44.2462534471395
1000,0.2,25,7,"EWMA",0.0239285552631779,0.207979696300588,47.0641958468017
1000,0.2,25,7,"LI",0.00363446406991757,0.19860844435043,43.3425224710941
1000,0.2,25,7,"KAF",0.525822306730306,0.551564274280082,103.162017184059
1000,0.2,25,7,"RMEA",0.0021165973310538,0.165491716102381,36.6809542851537
1000,0.2,25,7,"NNI",0.019267563201032,0.17900644218294,38.2738345037578
1000,0.2,25,8,"NN",0.11581431589108,0.268709307539927,59.1826880649958
1000,0.2,25,8,"EWMA",0.0365215417713902,0.221923924087252,48.1040845417714
1000,0.2,25,8,"LI",0.0625801978809615,0.230216446967835,50.2589972211094
1000,0.2,25,8,"KAF",0.477968721352873,0.510802432659684,95.7252708540785
1000,0.2,25,8,"RMEA",0.00633071200624223,0.17285956727166,38.153831718683
1000,0.2,25,8,"NNI",0.0638268926592567,0.216291200066406,47.8453970776305
1000,0.2,25,9,"NN",0.0882387716718351,0.271322202860917,72.0792121192265
1000,0.2,25,9,"EWMA",0.00687943064577467,0.196463535181213,50.6401077962772
1000,0.2,25,9,"LI",0.0337107909989031,0.224449920262664,59.4937205310782
1000,0.2,25,9,"KAF",0.486042019986214,0.514965410818387,100.773835127566
1000,0.2,25,9,"RMEA",0.00620202365695779,0.170737624427357,50.5696121501781
1000,0.2,25,9,"NNI",0.0626342301405328,0.206974100803162,59.2174514401977
1000,0.2,25,10,"NN",0.0316124738125475,0.20403345091397,66.0555713451319
1000,0.2,25,10,"EWMA",0.019326828285735,0.191461858750344,74.9093989723189
1000,0.2,25,10,"LI",0.0228980257679589,0.209227408382529,70.904053593479
1000,0.2,25,10,"KAF",0.715046526588823,0.73984194917293,162.808219867538
1000,0.2,25,10,"RMEA",0.00948716006088675,0.154930948786738,64.0878705522565
1000,0.2,25,10,"NNI",0.0272682897274358,0.193020402868931,63.726431979331
1000,0.2,50,1,"NN",0.0540060560180668,0.221939656637861,59.9372759369454
1000,0.2,50,1,"EWMA",0.0263132232148429,0.176457751409098,51.0795836072849
1000,0.2,50,1,"LI",0.0435634623605872,0.201115710419415,55.8315020407687
1000,0.2,50,1,"KAF",0.461678347287023,0.490904624673824,99.2985162508773
1000,0.2,50,1,"RMEA",0.0135513946128474,0.167345094279785,46.8898505324557
1000,0.2,50,1,"NNI",0.0863923547677834,0.192523381498854,56.3604882200657
1000,0.2,50,2,"NN",0.0165389644768468,0.178992304803732,33.559322374777
1000,0.2,50,2,"EWMA",0.00630582349610066,0.180025199523949,35.9898176212457
1000,0.2,50,2,"LI",0.0539526836873833,0.178755643158848,32.2413734954221
1000,0.2,50,2,"KAF",0.511312626228744,0.535500292137832,100
1000,0.2,50,2,"RMEA",0.009008081953903,0.159377246428894,31.1688226430021
1000,0.2,50,2,"NNI",0.180902651651686,0.239056901860154,55.5064552777602
1000,0.2,50,3,"NN",0.00621326662562688,0.202420571796494,39.7463152265176
1000,0.2,50,3,"EWMA",0.0381470177183068,0.167273614573892,38.1744156031706
1000,0.2,50,3,"LI",0.0426014422092462,0.186359205081424,41.5310562856895
1000,0.2,50,3,"KAF",0.490840789236801,0.515829771022908,99.497476566501
1000,0.2,50,3,"RMEA",0.00914149327712276,0.15749267539541,34.8154527625659
1000,0.2,50,3,"NNI",0.0647432981964319,0.173707701225016,39.8913002209749
1000,0.2,50,4,"NN",0.261292038195794,0.326809011695221,64.7972261323385
1000,0.2,50,4,"EWMA",0.0657349106977916,0.206545960949048,41.2219388556253
1000,0.2,50,4,"LI",0.0758718970366335,0.220646287725681,44.3004492151677
1000,0.2,50,4,"KAF",0.440652650225245,0.465468075266363,100
1000,0.2,50,4,"RMEA",0.0047168592147004,0.150026729960003,36.7230978486216
1000,0.2,50,4,"NNI",0.0140934040577049,0.184007641696862,41.0785957157738
1000,0.2,50,5,"NN",0.0222276275834409,0.186500345173192,44.4838109586309
1000,0.2,50,5,"EWMA",0.0402158636308539,0.191888027050913,43.8979511471652
1000,0.2,50,5,"LI",0.0489878210619219,0.19205691401183,43.0556201422604
1000,0.2,50,5,"KAF",0.430622915378898,0.460986220431895,101.144442876665
1000,0.2,50,5,"RMEA",0.00579100911072605,0.157005219734627,43.2516595242955
1000,0.2,50,5,"NNI",0.0201536302588763,0.169579981791968,46.1857824138787
1000,0.2,50,6,"NN",0.102503219274592,0.226742885468938,51.459216382721
1000,0.2,50,6,"EWMA",0.0290217948484327,0.193277940963365,53.0875893376563
1000,0.2,50,6,"LI",0.0666681115300731,0.204766084118995,52.751167280518
1000,0.2,50,6,"KAF",0.513727808257173,0.538884872147085,100.453277209056
1000,0.2,50,6,"RMEA",0.00882516303913092,0.161591714365898,48.133637053397
1000,0.2,50,6,"NNI",0.0505182607807691,0.198094841753658,52.3050925086351
1000,0.2,50,7,"NN",0.069851191849937,0.212888125014645,42.5385810279681
1000,0.2,50,7,"EWMA",0.00747187103300023,0.162980351929477,33.2840965564988
1000,0.2,50,7,"LI",0.00887741351579006,0.162570022838676,33.5811596327913
1000,0.2,50,7,"KAF",0.498136398363596,0.517035466163378,102.243187251338
1000,0.2,50,7,"RMEA",0.0136296240991418,0.143136545185182,29.523037976836
1000,0.2,50,7,"NNI",0.0011556182233772,0.152247658898311,31.7812754730377
1000,0.2,50,8,"NN",0.0265180885871457,0.226000582624499,49.9663314024876
1000,0.2,50,8,"EWMA",0.039304611647799,0.17491554709689,45.284514640104
1000,0.2,50,8,"LI",0.00681280604068118,0.200829857330847,47.8662917584174
1000,0.2,50,8,"KAF",0.337881918130136,0.371977127060418,69.3864310463002
1000,0.2,50,8,"RMEA",0.0102063580960845,0.148224870603497,38.7071197098307
1000,0.2,50,8,"NNI",0.0444470264557845,0.184048528296752,46.4155828669357
1000,0.2,50,9,"NN",0.0460080225712546,0.242543096642092,51.514163192379
1000,0.2,50,9,"EWMA",0.0350234825311615,0.222271583934211,46.9851401922546
1000,0.2,50,9,"LI",0.0097115752581441,0.21496496635059,47.799535093581
1000,0.2,50,9,"KAF",0.535534245680673,0.593510097305352,119.548602703143
1000,0.2,50,9,"RMEA",0.017374201423222,0.164991900688534,41.750233870048
1000,0.2,50,9,"NNI",0.0289495405768812,0.202878387117959,43.3450113073729
1000,0.2,50,10,"NN",0.0704419610015483,0.212943525820024,45.5971554022184
1000,0.2,50,10,"EWMA",0.0126982811978024,0.18944469265288,53.5638988701571
1000,0.2,50,10,"LI",0.0156340659150071,0.184505731146437,49.0211015554523
1000,0.2,50,10,"KAF",0.522427542645456,0.552266942439167,111.994322509755
1000,0.2,50,10,"RMEA",0.00682015087364686,0.162348104623933,44.068792019245
1000,0.2,50,10,"NNI",0.00919883139546341,0.171688896919866,47.8392161776794
1000,0.25,5,1,"NN",0.0121018747824093,0.242725817923937,44.2447065225004
1000,0.25,5,1,"EWMA",0.0129891572671711,0.216988696110496,42.2048122405049
1000,0.25,5,1,"LI",0.02480491502288,0.223687140977101,41.3536387938711
1000,0.25,5,1,"KAF",0.640183550340029,0.662313322340312,126.747436790826
1000,0.25,5,1,"RMEA",0.0067865129677938,0.1611583171213,32.9390754310022
1000,0.25,5,1,"NNI",0.0682440520113083,0.212160624367378,36.7112336770797
1000,0.25,5,2,"NN",0.00467412661644499,0.196007037263369,39.3689971992438
1000,0.25,5,2,"EWMA",0.0030865211196851,0.174218493601982,35.7344911922727
1000,0.25,5,2,"LI",0.00707823247597543,0.182596507325274,36.1807512671006
1000,0.25,5,2,"KAF",0.511476867404295,0.533706261507422,98.7592027538076
1000,0.25,5,2,"RMEA",0.0178025511707959,0.152321728478536,31.3603435736584
1000,0.25,5,2,"NNI",0.00717431387387025,0.176126532666647,34.8773810134614
1000,0.25,5,3,"NN",0.0374136617607261,0.19576675417991,39.1005319025637
1000,0.25,5,3,"EWMA",0.0242175042976957,0.16770263501046,34.3286055501501
1000,0.25,5,3,"LI",0.0222737925079029,0.17384491981245,35.2105720845003
1000,0.25,5,3,"KAF",0.436675578745162,0.464158639755783,88.1764342033011
1000,0.25,5,3,"RMEA",0.018096714459551,0.155633853760837,31.9806443112722
1000,0.25,5,3,"NNI",0.177134357145667,0.246079663365658,54.7698497920406
1000,0.25,5,4,"NN",0.0176949878988919,0.239918954731771,97.4511780347544
1000,0.25,5,4,"EWMA",0.0306598868986173,0.208793061036842,101.923413338631
1000,0.25,5,4,"LI",0.0300828570319942,0.210472628654059,94.7876452311997
1000,0.25,5,4,"KAF",0.448156507750096,0.484202713076151,97.793490970848
1000,0.25,5,4,"RMEA",0.0040168772849094,0.183545682421644,86.7776716053095
1000,0.25,5,4,"NNI",0.043046809360288,0.194829563304451,90.8281572721315
1000,0.25,5,5,"NN",0.0208184567560003,0.201759498399214,40.2030910583011
1000,0.25,5,5,"EWMA",0.000557368973349306,0.18359990652417,36.8819033127767
1000,0.25,5,5,"LI",0.00384952850919341,0.206197553867064,41.7130882730689
1000,0.25,5,5,"KAF",0.483747827844683,0.502981173402586,106.162066700356
1000,0.25,5,5,"RMEA",0.0103678683492694,0.134051495284641,26.9638792007174
1000,0.25,5,5,"NNI",0.0143984911904201,0.19470857737744,40.1048284159692
1000,0.25,5,6,"NN",0.00464973861450428,0.23441446474675,63.41098643359
1000,0.25,5,6,"EWMA",0.000228891645832171,0.185898188782617,50.5171963990555
1000,0.25,5,6,"LI",0.00192130691204806,0.207701091115811,55.5567117779146
1000,0.25,5,6,"KAF",0.00865311703907772,0.15424708033951,41.2609023798232
1000,0.25,5,6,"RMEA",0.00645221200662843,0.156838928690114,43.8669512910311
1000,0.25,5,6,"NNI",0.220135485371812,0.31172277411486,97.072710666354
1000,0.25,5,7,"NN",0.0200886987992596,0.202744498562322,41.7326895052628
1000,0.25,5,7,"EWMA",0.0156761072876924,0.166582765478031,35.3759447832094
1000,0.25,5,7,"LI",0.0181268136464396,0.185686750023156,39.0635303010385
1000,0.25,5,7,"KAF",0.488565245011131,0.511695860892842,96.8918468030392
1000,0.25,5,7,"RMEA",0.00408008163256568,0.153590600527471,34.0436856006483
1000,0.25,5,7,"NNI",0.00898148075754037,0.151339445232763,33.0390377578945
1000,0.25,5,8,"NN",0.0263273952851519,0.210132205110205,36.520714307341
1000,0.25,5,8,"EWMA",0.022934014275975,0.177843791025351,31.1242107551668
1000,0.25,5,8,"LI",0.0194761077297871,0.184478643292047,32.6455250291013
1000,0.25,5,8,"KAF",0.525058389819097,0.549016557330364,100
1000,0.25,5,8,"RMEA",0.00690997911158994,0.160563430814072,29.695823158507
1000,0.25,5,8,"NNI",0.0297505793575755,0.171048210527118,29.7899597347579
1000,0.25,5,9,"NN",0.0448077906967094,0.239957834032305,63.901088405623
1000,0.25,5,9,"EWMA",0.0480262651889952,0.220560569095624,60.706936277326
1000,0.25,5,9,"LI",0.031673887241296,0.211654531214733,56.6130731595121
1000,0.25,5,9,"KAF",0.441599214865186,0.471986908906022,94.1389287001702
1000,0.25,5,9,"RMEA",0.0436650736289657,0.171557867094644,49.5074571034274
1000,0.25,5,9,"NNI",0.0172084945932954,0.191981335548939,51.1051251360923
1000,0.25,5,10,"NN",0.0167086649246557,0.2471319885166,51.0726335171801
1000,0.25,5,10,"EWMA",0.0113619532306438,0.203721089063823,42.3346363647584
1000,0.25,5,10,"LI",0.014070414309747,0.219943452789609,45.3327355698993
1000,0.25,5,10,"KAF",0.501924472679365,0.530389382331388,100
1000,0.25,5,10,"RMEA",0.014184655597637,0.172005596042209,36.458734617726
1000,0.25,5,10,"NNI",0.00388484661148861,0.192821401685387,40.4795550615477
1000,0.25,10,1,"NN",0.00298622379234289,0.228321722971659,49.4798403338316
1000,0.25,10,1,"EWMA",0.00310996687818269,0.199795433968554,44.617388033714
1000,0.25,10,1,"LI",0.00283167032419273,0.206906067828261,45.4726145897156
1000,0.25,10,1,"KAF",0.492933950580201,0.521731868420533,103.520354480711
1000,0.25,10,1,"RMEA",0.00657225642385482,0.165187298333319,38.4889995010877
1000,0.25,10,1,"NNI",0.0888205401050194,0.20960154559945,51.4950105996347
1000,0.25,10,2,"NN",0.00990190075944136,0.22220303657217,41.7637194137278
1000,0.25,10,2,"EWMA",0.0337043424915531,0.195762014978291,36.1683379625638
1000,0.25,10,2,"LI",0.03927628235378,0.203153983742483,36.4354209719153
1000,0.25,10,2,"KAF",0.499703661523229,0.532467497711462,94.5943077266793
1000,0.25,10,2,"RMEA",0.0108910877478181,0.178421944440222,39.3662817644915
