"N","P","G","Iteration","Method","max_iter","K","n_series","random","method","Modulus","Argument","MAE","RMSE","MAPE"
1000,0.2,20,5,"NNI",10,5,100,"TRUE","all",0.05,0.523598775598299,0.0634130063957578,0.206581267555608,32.6372877618649
1000,0.2,20,5,"NNI",10,10,10,"TRUE","all",0.05,0.523598775598299,0.0638952674276239,0.202113209663561,32.0429136981404
1000,0.2,20,5,"NNI",10,10,30,"TRUE","all",0.05,0.523598775598299,0.08205434478885,0.216965056480986,33.9629460740561
1000,0.2,20,5,"NNI",10,10,50,"TRUE","all",0.05,0.523598775598299,0.0764683648801452,0.213424289670763,33.2403225815049
1000,0.2,20,5,"NNI",25,5,20,"TRUE","all",0.05,0.523598775598299,0.132184900313527,0.254843023273315,36.2479385838381
1000,0.2,20,5,"NNI",25,5,60,"TRUE","all",0.05,0.523598775598299,0.123983710412592,0.264439750111292,39.6910624390151
1000,0.2,20,5,"NNI",25,5,100,"TRUE","all",0.05,0.523598775598299,0.154924982708604,0.272144513827896,41.2134964084678
1000,0.2,20,5,"NNI",25,10,10,"TRUE","all",0.05,0.523598775598299,0.104293225239874,0.24532177813563,37.5128897407543
1000,0.2,20,5,"NNI",25,10,30,"TRUE","all",0.05,0.523598775598299,0.113560021848143,0.264970550299333,41.3269267893586
1000,0.2,20,5,"NNI",25,10,50,"TRUE","all",0.05,0.523598775598299,0.134006365822167,0.269316915844309,40.4485285916491
1000,0.2,20,5,"NNI",10,5,20,"FALSE","all",0.05,0.523598775598299,0.0760422655872113,0.189346672106675,28.9486676879727
1000,0.2,20,5,"NNI",10,5,60,"FALSE","all",0.05,0.523598775598299,0.0789311508244878,0.198430222185771,30.4646202198009
1000,0.2,20,5,"NNI",10,5,100,"FALSE","all",0.05,0.523598775598299,0.0832797688475853,0.205863019205051,30.1679449833153
1000,0.2,20,5,"NNI",10,10,10,"FALSE","all",0.05,0.523598775598299,0.0772032492539889,0.190497304872905,29.1509678704962
1000,0.2,20,5,"NNI",10,10,30,"FALSE","all",0.05,0.523598775598299,0.0731711438677317,0.189189038132337,29.3422806578882
1000,0.2,20,5,"NNI",10,10,50,"FALSE","all",0.05,0.523598775598299,0.0731946026465899,0.193670618367967,28.9276126313581
1000,0.2,20,5,"NNI",25,5,20,"FALSE","all",0.05,0.523598775598299,0.075760689019323,0.186772978420587,28.7053460021733
1000,0.2,20,5,"NNI",25,5,60,"FALSE","all",0.05,0.523598775598299,0.0803236670783764,0.18944460156158,28.5853239865171
1000,0.2,20,5,"NNI",25,5,100,"FALSE","all",0.05,0.523598775598299,0.106527527093053,0.209463636614782,30.7663241912304
1000,0.2,20,5,"NNI",25,10,10,"FALSE","all",0.05,0.523598775598299,0.0791072261384732,0.19053151300922,28.9825187895477
1000,0.2,20,5,"NNI",25,10,30,"FALSE","all",0.05,0.523598775598299,0.0735528423300988,0.187091837025607,28.8433968764821
1000,0.2,20,5,"NNI",25,10,50,"FALSE","all",0.05,0.523598775598299,0.0859454120925671,0.193806426737018,29.0312727315338
1000,0.2,30,1,"NNI",10,5,20,"TRUE","noise",0.05,0.523598775598299,0.0502383626538027,0.168668907641105,50.6084899350215
1000,0.2,30,1,"NNI",10,5,60,"TRUE","noise",0.05,0.523598775598299,0.0405544839978581,0.170319124106434,49.1644246264524
1000,0.2,30,1,"NNI",10,5,100,"TRUE","noise",0.05,0.523598775598299,0.0480200363555488,0.166431585851276,48.787400470285
1000,0.2,30,1,"NNI",10,10,10,"TRUE","noise",0.05,0.523598775598299,0.0370800570968015,0.173843846698651,50.2968158440644
1000,0.2,30,1,"NNI",10,10,30,"TRUE","noise",0.05,0.523598775598299,0.0476791629445348,0.164361331369087,48.5550081578637
1000,0.2,30,1,"NNI",10,10,50,"TRUE","noise",0.05,0.523598775598299,0.04791716507166,0.168464046700635,49.5769181331209
1000,0.2,30,1,"NNI",25,5,20,"TRUE","noise",0.05,0.523598775598299,0.0601297388468833,0.159739909313626,49.0523926505491
1000,0.2,30,1,"NNI",25,5,60,"TRUE","noise",0.05,0.523598775598299,0.0753742103798412,0.165456496912394,50.9580790229531
1000,0.2,30,1,"NNI",25,5,100,"TRUE","noise",0.05,0.523598775598299,0.0669905544911475,0.16339185572566,49.5919993022278
1000,0.2,30,1,"NNI",25,10,10,"TRUE","noise",0.05,0.523598775598299,0.0687570902047066,0.166691536419103,51.9125944635183
1000,0.2,30,1,"NNI",25,10,30,"TRUE","noise",0.05,0.523598775598299,0.0712523425826368,0.162906749074398,49.5519064046078
1000,0.2,30,1,"NNI",25,10,50,"TRUE","noise",0.05,0.523598775598299,0.0833886455575988,0.167407393055102,51.2182745442042
1000,0.2,30,1,"NNI",10,5,20,"FALSE","noise",0.05,0.523598775598299,0.0462878032491684,0.16240484781111,49.735495015487
1000,0.2,30,1,"NNI",10,5,60,"FALSE","noise",0.05,0.523598775598299,0.0479024597897779,0.168630290813932,51.6117087886095
1000,0.2,30,1,"NNI",10,5,100,"FALSE","noise",0.05,0.523598775598299,0.0527714701176053,0.172373171457087,51.48971186709
1000,0.2,30,1,"NNI",10,10,10,"FALSE","noise",0.05,0.523598775598299,0.0456667780132884,0.164793011195002,50.6986744337518
1000,0.2,30,1,"NNI",10,10,30,"FALSE","noise",0.05,0.523598775598299,0.0448843427607355,0.1639412542452,50.4136428241502
1000,0.2,30,1,"NNI",10,10,50,"FALSE","noise",0.05,0.523598775598299,0.0454310617881525,0.166746534025839,50.9750063481086
1000,0.2,30,1,"NNI",25,5,20,"FALSE","noise",0.05,0.523598775598299,0.0454824194675763,0.163206215809057,50.1171391412015
1000,0.2,30,1,"NNI",25,5,60,"FALSE","noise",0.05,0.523598775598299,0.0559306950138092,0.167584932287141,51.3455221583871
1000,0.2,30,1,"NNI",25,5,100,"FALSE","noise",0.05,0.523598775598299,0.0776604830447061,0.17159838449993,52.0777800848538
1000,0.2,30,1,"NNI",25,10,10,"FALSE","noise",0.05,0.523598775598299,0.0474481644057455,0.164769769559016,50.900790468336
1000,0.2,30,1,"NNI",25,10,30,"FALSE","noise",0.05,0.523598775598299,0.0473474004490398,0.164447969099127,50.7943296723365
1000,0.2,30,1,"NNI",25,10,50,"FALSE","noise",0.05,0.523598775598299,0.0574150177178292,0.168045331962796,51.4175122993395
1000,0.2,30,1,"NNI",10,5,20,"TRUE","all",0.05,0.523598775598299,0.0492453947558653,0.173382073152008,51.3089080362628
1000,0.2,30,1,"NNI",10,5,60,"TRUE","all",0.05,0.523598775598299,0.0455251743788174,0.181830393564708,53.0046677903674
1000,0.2,30,1,"NNI",10,5,100,"TRUE","all",0.05,0.523598775598299,0.0485278544080053,0.184283106754867,53.5592301603562
1000,0.2,30,1,"NNI",10,10,10,"TRUE","all",0.05,0.523598775598299,0.0417311528149468,0.178498291857509,52.6786857119789
1000,0.2,30,1,"NNI",10,10,30,"TRUE","all",0.05,0.523598775598299,0.0570561426312095,0.179675328947049,54.0567801850327
1000,0.2,30,1,"NNI",10,10,50,"TRUE","all",0.05,0.523598775598299,0.0306082000869024,0.174406800621667,50.4531084917612
1000,0.2,30,1,"NNI",25,5,20,"TRUE","all",0.05,0.523598775598299,0.0677684314813296,0.177005266423192,53.65278270152
1000,0.2,30,1,"NNI",25,5,60,"TRUE","all",0.05,0.523598775598299,0.0807590011296181,0.185284849971515,56.4256505295162
1000,0.2,30,1,"NNI",25,5,100,"TRUE","all",0.05,0.523598775598299,0.0738174437279156,0.177357881918135,54.7339118197392
1000,0.2,30,1,"NNI",25,10,10,"TRUE","all",0.05,0.523598775598299,0.0617649663624673,0.173385598089515,53.492486908381
1000,0.2,30,1,"NNI",25,10,30,"TRUE","all",0.05,0.523598775598299,0.0857060700422605,0.189189938387753,58.4081494807384
1000,0.2,30,1,"NNI",25,10,50,"TRUE","all",0.05,0.523598775598299,0.0840312833227226,0.185219157340089,56.3586038506389
1000,0.2,30,1,"NNI",10,5,20,"FALSE","all",0.05,0.523598775598299,0.0492194143187795,0.167109367257437,51.54234998369
1000,0.2,30,1,"NNI",10,5,60,"FALSE","all",0.05,0.523598775598299,0.0597572102683294,0.174774921715531,52.2211236992887
1000,0.2,30,1,"NNI",10,5,100,"FALSE","all",0.05,0.523598775598299,0.0539228112252349,0.171703023694752,53.4049981456679
1000,0.2,30,1,"NNI",10,10,10,"FALSE","all",0.05,0.523598775598299,0.0469044498143105,0.164631828076931,50.7670844149229
1000,0.2,30,1,"NNI",10,10,30,"FALSE","all",0.05,0.523598775598299,0.0473508242874282,0.166461415805353,51.0793262500175
1000,0.2,30,1,"NNI",10,10,50,"FALSE","all",0.05,0.523598775598299,0.045240812198925,0.166484528595227,51.3527752008324
1000,0.2,30,1,"NNI",25,5,20,"FALSE","all",0.05,0.523598775598299,0.0477143751207215,0.165316989982398,50.9022859295898
1000,0.2,30,1,"NNI",25,5,60,"FALSE","all",0.05,0.523598775598299,0.0543812583282244,0.171119278823985,53.7425663076904
1000,0.2,30,1,"NNI",25,5,100,"FALSE","all",0.05,0.523598775598299,0.0747365037821951,0.175728089231761,54.8294287346056
1000,0.2,30,1,"NNI",25,10,10,"FALSE","all",0.05,0.523598775598299,0.0451688290091151,0.166677255339349,51.0533091331027
1000,0.2,30,1,"NNI",25,10,30,"FALSE","all",0.05,0.523598775598299,0.0445757295852979,0.166423913317555,51.0521399805592
1000,0.2,30,1,"NNI",25,10,50,"FALSE","all",0.05,0.523598775598299,0.0544555626960391,0.169650804393316,52.1099019192496
1000,0.2,30,2,"NNI",10,5,20,"TRUE","noise",0.05,0.523598775598299,0.0397552657762472,0.153578967737463,47.9740215298502
1000,0.2,30,2,"NNI",10,5,60,"TRUE","noise",0.05,0.523598775598299,0.00967893150555421,0.151921808924854,45.7083999077298
1000,0.2,30,2,"NNI",10,5,100,"TRUE","noise",0.05,0.523598775598299,0.0105471213307391,0.153333074106107,42.3975708633843
1000,0.2,30,2,"NNI",10,10,10,"TRUE","noise",0.05,0.523598775598299,0.173161224237153,0.294424575312707,67.7069700112524
1000,0.2,30,2,"NNI",10,10,30,"TRUE","noise",0.05,0.523598775598299,0.00225996276417134,0.155046105108529,44.9428477653315
1000,0.2,30,2,"NNI",10,10,50,"TRUE","noise",0.05,0.523598775598299,0.0245174518940686,0.157151477942594,42.8071000667308
1000,0.2,30,2,"NNI",25,5,20,"TRUE","noise",0.05,0.523598775598299,0.0500838360158479,0.153081467166895,48.5394864360518
1000,0.2,30,2,"NNI",25,5,60,"TRUE","noise",0.05,0.523598775598299,0.0270720692415341,0.144978724726815,44.3402764159117
1000,0.2,30,2,"NNI",25,5,100,"TRUE","noise",0.05,0.523598775598299,0.031178944913761,0.140613744550551,43.590849766362
1000,0.2,30,2,"NNI",25,10,10,"TRUE","noise",0.05,0.523598775598299,0.0348942838988862,0.154260106611215,47.8904635350519
1000,0.2,30,2,"NNI",25,10,30,"TRUE","noise",0.05,0.523598775598299,0.0246734198413453,0.143440830064684,43.9299255008266
1000,0.2,30,2,"NNI",25,10,50,"TRUE","noise",0.05,0.523598775598299,0.0287311226267918,0.144173418011289,44.606919315299
1000,0.2,30,2,"NNI",10,5,20,"FALSE","noise",0.05,0.523598775598299,0.0689295665845293,0.165133360915253,53.716550819599
1000,0.2,30,2,"NNI",10,5,60,"FALSE","noise",0.05,0.523598775598299,0.0529926725083182,0.166582824953136,51.5541673226087
1000,0.2,30,2,"NNI",10,5,100,"FALSE","noise",0.05,0.523598775598299,0.00193751376973916,0.155393847550292,45.2598445487001
1000,0.2,30,2,"NNI",10,10,10,"FALSE","noise",0.05,0.523598775598299,0.0717827386724826,0.164012723266988,54.061175811429
1000,0.2,30,2,"NNI",10,10,30,"FALSE","noise",0.05,0.523598775598299,0.0726361973225379,0.164884327549882,54.1436624219577
1000,0.2,30,2,"NNI",10,10,50,"FALSE","noise",0.05,0.523598775598299,0.0575928123504652,0.157514327373011,49.391460359333
1000,0.2,30,2,"NNI",25,5,20,"FALSE","noise",0.05,0.523598775598299,0.0741143524331015,0.162570782476066,53.6010770402249
1000,0.2,30,2,"NNI",25,5,60,"FALSE","noise",0.05,0.523598775598299,0.0666074202028787,0.161634089299791,52.3571763904858
1000,0.2,30,2,"NNI",25,5,100,"FALSE","noise",0.05,0.523598775598299,0.0500230399650496,0.161024509772421,50.146046624961
1000,0.2,30,2,"NNI",25,10,10,"FALSE","noise",0.05,0.523598775598299,0.0757604778291942,0.165198523261932,54.3740427037286
1000,0.2,30,2,"NNI",25,10,30,"FALSE","noise",0.05,0.523598775598299,0.073111190594025,0.162889421277917,53.4145748723149
1000,0.2,30,2,"NNI",25,10,50,"FALSE","noise",0.05,0.523598775598299,0.0661690718102332,0.162089603641909,52.1395133334268
1000,0.2,30,2,"NNI",10,5,20,"TRUE","all",0.05,0.523598775598299,0.0141765708366339,0.162904806904239,49.1212898777078
1000,0.2,30,2,"NNI",10,5,60,"TRUE","all",0.05,0.523598775598299,0.0076387412707702,0.166823332782524,47.7241416309072
1000,0.2,30,2,"NNI",10,5,100,"TRUE","all",0.05,0.523598775598299,0.0175673318828164,0.157819430802366,47.8413763708459
1000,0.2,30,2,"NNI",10,10,10,"TRUE","all",0.05,0.523598775598299,0.135169420697237,0.29200064094686,71.1394846238899
1000,0.2,30,2,"NNI",10,10,30,"TRUE","all",0.05,0.523598775598299,0.0243923617470141,0.159276021973398,49.2062771984237
1000,0.2,30,2,"NNI",10,10,50,"TRUE","all",0.05,0.523598775598299,0.0168347842072429,0.163583766857319,45.79669459433
1000,0.2,30,2,"NNI",25,5,20,"TRUE","all",0.05,0.523598775598299,0.0655152084312997,0.162807609183125,52.6767776080483
1000,0.2,30,2,"NNI",25,5,60,"TRUE","all",0.05,0.523598775598299,0.0531927883933716,0.16053875200082,51.6470666213233
1000,0.2,30,2,"NNI",25,5,100,"TRUE","all",0.05,0.523598775598299,0.0595437945358082,0.206245734917292,52.334167630551
1000,0.2,30,2,"NNI",25,10,10,"TRUE","all",0.05,0.523598775598299,0.0295286976265784,0.164735573315859,49.6117517747023
1000,0.2,30,2,"NNI",25,10,30,"TRUE","all",0.05,0.523598775598299,0.0620486282191834,0.163646281947805,53.7202742730726
1000,0.2,30,2,"NNI",25,10,50,"TRUE","all",0.05,0.523598775598299,0.0332995534904674,0.153720512101945,48.8282638781618
1000,0.2,30,2,"NNI",10,5,20,"FALSE","all",0.05,0.523598775598299,0.0732865353847562,0.164655336691972,53.751838191157
1000,0.2,30,2,"NNI",10,5,60,"FALSE","all",0.05,0.523598775598299,0.0573675612037399,0.168213555994004,53.6895367407515
1000,0.2,30,2,"NNI",10,5,100,"FALSE","all",0.05,0.523598775598299,0.00902380230136046,0.162906633257093,46.5140232882017
1000,0.2,30,2,"NNI",10,10,10,"FALSE","all",0.05,0.523598775598299,0.0745798002250866,0.16554620092507,54.2264634310057
1000,0.2,30,2,"NNI",10,10,30,"FALSE","all",0.05,0.523598775598299,0.0724157523821526,0.165587256473257,54.3742738775081
1000,0.2,30,2,"NNI",10,10,50,"FALSE","all",0.05,0.523598775598299,0.0554287647629796,0.162953591085817,51.709982898516
1000,0.2,30,2,"NNI",25,5,20,"FALSE","all",0.05,0.523598775598299,0.0747597741537879,0.163358894876809,53.852224895436
1000,0.2,30,2,"NNI",25,5,60,"FALSE","all",0.05,0.523598775598299,0.0823621487613963,0.17283213381816,56.9503050910177
1000,0.2,30,2,"NNI",25,5,100,"FALSE","all",0.05,0.523598775598299,0.045522013604288,0.162447969810157,49.9009592217396
1000,0.2,30,2,"NNI",25,10,10,"FALSE","all",0.05,0.523598775598299,0.0756487778166239,0.165601001967013,54.2838512193678
1000,0.2,30,2,"NNI",25,10,30,"FALSE","all",0.05,0.523598775598299,0.0744210323063409,0.16612898719166,54.5039037936952
1000,0.2,30,2,"NNI",25,10,50,"FALSE","all",0.05,0.523598775598299,0.0689547681123746,0.170263150770604,55.3689212815333
1000,0.2,30,3,"NNI",10,5,20,"TRUE","noise",0.05,0.523598775598299,0.024809133589351,0.15894209102553,28.9999986141482
1000,0.2,30,3,"NNI",10,5,60,"TRUE","noise",0.05,0.523598775598299,0.0690765269399522,0.184760566699629,34.8183239713865
1000,0.2,30,3,"NNI",10,5,100,"TRUE","noise",0.05,0.523598775598299,0.0686530659540192,0.183075490081591,34.5163927086875
1000,0.2,30,3,"NNI",10,10,10,"TRUE","noise",0.05,0.523598775598299,0.0290673570633767,0.162867067279082,29.8740082282489
1000,0.2,30,3,"NNI",10,10,30,"TRUE","noise",0.05,0.523598775598299,0.0617074726536993,0.183784882220531,34.6327214121238
1000,0.2,30,3,"NNI",10,10,50,"TRUE","noise",0.05,0.523598775598299,0.070794921469204,0.185801781690149,35.1653486743309
1000,0.2,30,3,"NNI",25,5,20,"TRUE","noise",0.05,0.523598775598299,0.0395832714325739,0.14885737990892,27.3936573670205
1000,0.2,30,3,"NNI",25,5,60,"TRUE","noise",0.05,0.523598775598299,0.0965738486761971,0.179432415606263,34.6806375016101
1000,0.2,30,3,"NNI",25,5,100,"TRUE","noise",0.05,0.523598775598299,0.0950133060813783,0.18167799807354,35.0541688725953
1000,0.2,30,3,"NNI",25,10,10,"TRUE","noise",0.05,0.523598775598299,0.0302675730075988,0.147053954653859,27.4025536704239
1000,0.2,30,3,"NNI",25,10,30,"TRUE","noise",0.05,0.523598775598299,0.0885509659989372,0.172545730470255,33.3032154780139
1000,0.2,30,3,"NNI",25,10,50,"TRUE","noise",0.05,0.523598775598299,0.100629999038802,0.182854784092305,35.2480752341261
1000,0.2,30,3,"NNI",10,5,20,"FALSE","noise",0.05,0.523598775598299,0.0302755655049445,0.148498650608075,25.0202297968625
1000,0.2,30,3,"NNI",10,5,60,"FALSE","noise",0.05,0.523598775598299,0.0156880792179864,0.157433598646973,27.1700946357487
1000,0.2,30,3,"NNI",10,5,100,"FALSE","noise",0.05,0.523598775598299,0.0436207271133983,0.177225183192956,33.3950417296403
1000,0.2,30,3,"NNI",10,10,10,"FALSE","noise",0.05,0.523598775598299,0.0287342419566729,0.147543213739765,24.8949481336774
1000,0.2,30,3,"NNI",10,10,30,"FALSE","noise",0.05,0.523598775598299,0.0336677617174406,0.149528756942634,24.6441812413277
1000,0.2,30,3,"NNI",10,10,50,"FALSE","noise",0.05,0.523598775598299,0.0131183490071145,0.149800254891891,25.9167453821733
1000,0.2,30,3,"NNI",25,5,20,"FALSE","noise",0.05,0.523598775598299,0.0295318382665392,0.144705932468537,24.1015561265236
1000,0.2,30,3,"NNI",25,5,60,"FALSE","noise",0.05,0.523598775598299,0.00736961072675006,0.148046358329488,25.7037631998278
1000,0.2,30,3,"NNI",25,5,100,"FALSE","noise",0.05,0.523598775598299,0.0378728933136501,0.14662683421286,26.9275683472046
1000,0.2,30,3,"NNI",25,10,10,"FALSE","noise",0.05,0.523598775598299,0.0315669669508101,0.148313646778221,24.8919097010547
1000,0.2,30,3,"NNI",25,10,30,"FALSE","noise",0.05,0.523598775598299,0.0303565084337355,0.145841797765849,24.4640239663328
1000,0.2,30,3,"NNI",25,10,50,"FALSE","noise",0.05,0.523598775598299,0.00766423885870735,0.141781109003362,25.0339617599205
1000,0.2,30,3,"NNI",10,5,20,"TRUE","all",0.05,0.523598775598299,0.0331553566967571,0.164224066261298,30.0834124168741
1000,0.2,30,3,"NNI",10,5,60,"TRUE","all",0.05,0.523598775598299,0.0748650419514217,0.197712809840086,37.4942876161301
1000,0.2,30,3,"NNI",10,5,100,"TRUE","all",0.05,0.523598775598299,0.075520239835777,0.191598185889111,36.3552259889783
1000,0.2,30,3,"NNI",10,10,10,"TRUE","all",0.05,0.523598775598299,0.0287002198129306,0.170636225510031,31.7918914053756
1000,0.2,30,3,"NNI",10,10,30,"TRUE","all",0.05,0.523598775598299,0.0733893538033092,0.196629885021628,36.8781074387841
1000,0.2,30,3,"NNI",10,10,50,"TRUE","all",0.05,0.523598775598299,0.0795704497128139,0.199498713095905,37.5468521240109
1000,0.2,30,3,"NNI",25,5,20,"TRUE","all",0.05,0.523598775598299,0.0407217608208581,0.15963051225146,29.6266634786821
1000,0.2,30,3,"NNI",25,5,60,"TRUE","all",0.05,0.523598775598299,0.104749722949179,0.196151827346482,38.1377833898256
1000,0.2,30,3,"NNI",25,5,100,"TRUE","all",0.05,0.523598775598299,0.102729116930931,0.191531600119421,37.2378073508865
1000,0.2,30,3,"NNI",25,10,10,"TRUE","all",0.05,0.523598775598299,0.0299581853464369,0.153909442600261,28.6125462528957
1000,0.2,30,3,"NNI",25,10,30,"TRUE","all",0.05,0.523598775598299,0.102454319241584,0.190291316816529,36.921542614766
1000,0.2,30,3,"NNI",25,10,50,"TRUE","all",0.05,0.523598775598299,0.108128895762504,0.200198215477365,38.8570382725246
1000,0.2,30,3,"NNI",10,5,20,"FALSE","all",0.05,0.523598775598299,0.0290997876211878,0.146486795217297,24.6370705670888
1000,0.2,30,3,"NNI",10,5,60,"FALSE","all",0.05,0.523598775598299,0.00211109921486418,0.154086146196751,28.1284955524992
1000,0.2,30,3,"NNI",10,5,100,"FALSE","all",0.05,0.523598775598299,0.0354016113509148,0.173826690530906,31.494359908025
1000,0.2,30,3,"NNI",10,10,10,"FALSE","all",0.05,0.523598775598299,0.0312612254334934,0.146960874812665,24.589315948762
1000,0.2,30,3,"NNI",10,10,30,"FALSE","all",0.05,0.523598775598299,0.0265789906523644,0.147953178723534,24.9495263280921
1000,0.2,30,3,"NNI",10,10,50,"FALSE","all",0.05,0.523598775598299,0.00435035911903682,0.153950537502872,26.8371333244494
1000,0.2,30,3,"NNI",25,5,20,"FALSE","all",0.05,0.523598775598299,0.0291928668957967,0.14804498051463,24.9943772128533
1000,0.2,30,3,"NNI",25,5,60,"FALSE","all",0.05,0.523598775598299,0.00923413604773413,0.149470989471556,25.7310999158835
1000,0.2,30,3,"NNI",25,5,100,"FALSE","all",0.05,0.523598775598299,0.0337220900258261,0.157892963930607,29.8346952809307
1000,0.2,30,3,"NNI",25,10,10,"FALSE","all",0.05,0.523598775598299,0.0309331039217843,0.149752695476899,24.975669223384
1000,0.2,30,3,"NNI",25,10,30,"FALSE","all",0.05,0.523598775598299,0.029644951306555,0.147389279005852,24.860515673559
1000,0.2,30,3,"NNI",25,10,50,"FALSE","all",0.05,0.523598775598299,0.0053058537414263,0.152554552222971,26.4605168663824
1000,0.2,30,4,"NNI",10,5,20,"TRUE","noise",0.05,0.523598775598299,0.0404429385424166,0.217779009807454,40.5727004031768
1000,0.2,30,4,"NNI",10,5,60,"TRUE","noise",0.05,0.523598775598299,0.0510131035127606,0.23442784295147,43.2584246510239
1000,0.2,30,4,"NNI",10,5,100,"TRUE","noise",0.05,0.523598775598299,0.0378949310704862,0.217390773280319,40.2237988603927
1000,0.2,30,4,"NNI",10,10,10,"TRUE","noise",0.05,0.523598775598299,0.0316527531973459,0.212170052424471,39.2910503339579
1000,0.2,30,4,"NNI",10,10,30,"TRUE","noise",0.05,0.523598775598299,0.0240036076417078,0.198272676771756,37.9088231265325
1000,0.2,30,4,"NNI",10,10,50,"TRUE","noise",0.05,0.523598775598299,0.0332264793596603,0.204412451453504,38.1222176182095
1000,0.2,30,4,"NNI",25,5,20,"TRUE","noise",0.05,0.523598775598299,0.0384054378622141,0.202992710665702,36.5446271788142
1000,0.2,30,4,"NNI",25,5,60,"TRUE","noise",0.05,0.523598775598299,0.0894998490097064,0.270496476720513,49.4519585932709
1000,0.2,30,4,"NNI",25,5,100,"TRUE","noise",0.05,0.523598775598299,0.0699391821888737,0.250946396656684,45.9741311543803
1000,0.2,30,4,"NNI",25,10,10,"TRUE","noise",0.05,0.523598775598299,0.096937293548294,0.308304217272869,56.7813978754331
1000,0.2,30,4,"NNI",25,10,30,"TRUE","noise",0.05,0.523598775598299,0.0727822052630436,0.258907282668059,46.7419887277166
1000,0.2,30,4,"NNI",25,10,50,"TRUE","noise",0.05,0.523598775598299,0.0636732609062474,0.227667139475104,41.7592865098236
1000,0.2,30,4,"NNI",10,5,20,"FALSE","noise",0.05,0.523598775598299,0.0147658026115322,0.17065936650445,33.3510353030682
1000,0.2,30,4,"NNI",10,5,60,"FALSE","noise",0.05,0.523598775598299,0.0241822201832925,0.179624275940751,34.1028460268459
1000,0.2,30,4,"NNI",10,5,100,"FALSE","noise",0.05,0.523598775598299,0.0301628372395828,0.199324722526687,37.6423031894992
1000,0.2,30,4,"NNI",10,10,10,"FALSE","noise",0.05,0.523598775598299,0.0175515601787335,0.168457802743052,32.958087655726
1000,0.2,30,4,"NNI",10,10,30,"FALSE","noise",0.05,0.523598775598299,0.0173321499749814,0.170989578652052,33.5514504154562
1000,0.2,30,4,"NNI",10,10,50,"FALSE","noise",0.05,0.523598775598299,0.0248005605208528,0.175200657067967,33.2835543262621
1000,0.2,30,4,"NNI",25,5,20,"FALSE","noise",0.05,0.523598775598299,0.0144933481226871,0.170568555569685,33.6933543325236
1000,0.2,30,4,"NNI",25,5,60,"FALSE","noise",0.05,0.523598775598299,0.0270503104084101,0.176079781069969,33.3174889283298
1000,0.2,30,4,"NNI",25,5,100,"FALSE","noise",0.05,0.523598775598299,0.0309798138379137,0.178748817972467,34.2485881436527
1000,0.2,30,4,"NNI",25,10,10,"FALSE","noise",0.05,0.523598775598299,0.0179585237399959,0.171346291746046,33.6961802130999
1000,0.2,30,4,"NNI",25,10,30,"FALSE","noise",0.05,0.523598775598299,0.0173252484695339,0.17150851013664,33.7208832752923
1000,0.2,30,4,"NNI",25,10,50,"FALSE","noise",0.05,0.523598775598299,0.0256524582004769,0.171465264511813,32.4809830735399
1000,0.2,30,4,"NNI",10,5,20,"TRUE","all",0.05,0.523598775598299,0.00466983635898948,0.222386825852858,42.6466743614787
1000,0.2,30,4,"NNI",10,5,60,"TRUE","all",0.05,0.523598775598299,0.0473915919061724,0.236824823142092,43.3977144324456
1000,0.2,30,4,"NNI",10,5,100,"TRUE","all",0.05,0.523598775598299,0.0508527165956237,0.228262741562236,41.7596469172147
1000,0.2,30,4,"NNI",10,10,10,"TRUE","all",0.05,0.523598775598299,0.0322149132479311,0.222037989680575,42.1870691386874
1000,0.2,30,4,"NNI",10,10,30,"TRUE","all",0.05,0.523598775598299,0.046996620478709,0.227498403359266,41.6600983301233
1000,0.2,30,4,"NNI",10,10,50,"TRUE","all",0.05,0.523598775598299,0.0392881395458262,0.212502393094853,39.8537582372572
1000,0.2,30,4,"NNI",25,5,20,"TRUE","all",0.05,0.523598775598299,0.0401458530173921,0.241838603302245,45.3891855140358
1000,0.2,30,4,"NNI",25,5,60,"TRUE","all",0.05,0.523598775598299,0.0897970607975915,0.313842461039499,58.1906013163953
1000,0.2,30,4,"NNI",25,5,100,"TRUE","all",0.05,0.523598775598299,0.0890951735756733,0.291757976855498,53.5350672757078
1000,0.2,30,4,"NNI",25,10,10,"TRUE","all",0.05,0.523598775598299,0.0990272259492046,0.288105043710027,51.0030947224198
1000,0.2,30,4,"NNI",25,10,30,"TRUE","all",0.05,0.523598775598299,0.0905885533817973,0.297140636743995,54.0162586991126
1000,0.2,30,4,"NNI",25,10,50,"TRUE","all",0.05,0.523598775598299,0.09402841659243,0.286586508989203,51.0689350980759
1000,0.2,30,4,"NNI",10,5,20,"FALSE","all",0.05,0.523598775598299,0.0158572858610829,0.173373627776256,34.1054136826962
1000,0.2,30,4,"NNI",10,5,60,"FALSE","all",0.05,0.523598775598299,0.0293860749584375,0.181427850410983,34.3735246125958
1000,0.2,30,4,"NNI",10,5,100,"FALSE","all",0.05,0.523598775598299,0.039289167030561,0.207048843970934,38.8682158115371
1000,0.2,30,4,"NNI",10,10,10,"FALSE","all",0.05,0.523598775598299,0.0205067007211498,0.175228780155558,33.8449496967434
1000,0.2,30,4,"NNI",10,10,30,"FALSE","all",0.05,0.523598775598299,0.0181854569241201,0.173659227323575,34.2566925053188
